"srid","fips","name","proj4text","srswkt"
26783,11801,"NAD27 / Maine East","+proj=tmerc +lat_0=43.83333333333334 +lon_0=-68.5 +k=0.9999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Maine East"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",43.83333333333334],PARAMETER[""central_meridian"",-68.5],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26783""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26784,11802,"NAD27 / Maine West","+proj=tmerc +lat_0=42.83333333333334 +lon_0=-70.16666666666667 +k=0.999966667 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Maine West"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",42.83333333333334],PARAMETER[""central_meridian"",-70.16666666666667],PARAMETER[""scale_factor"",0.999966667],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26784""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26785,11900,"NAD27 / Maryland","+proj=lcc +lat_1=38.3 +lat_2=39.45 +lat_0=37.83333333333334 +lon_0=-77 +x_0=243840.4876809754 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Maryland"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",38.3],PARAMETER[""standard_parallel_2"",39.45],PARAMETER[""latitude_of_origin"",37.83333333333334],PARAMETER[""central_meridian"",-77],PARAMETER[""false_easting"",800000.0000000002],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26785""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26786,12001,"NAD27 / Massachusetts Mainland","+proj=lcc +lat_1=41.71666666666667 +lat_2=42.68333333333333 +lat_0=41 +lon_0=-71.5 +x_0=182880.3657607315 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Massachusetts Mainland"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",41.71666666666667],PARAMETER[""standard_parallel_2"",42.68333333333333],PARAMETER[""latitude_of_origin"",41],PARAMETER[""central_meridian"",-71.5],PARAMETER[""false_easting"",600000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26786""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26787,12002,"NAD27 / Massachusetts Island","+proj=lcc +lat_1=41.28333333333333 +lat_2=41.48333333333333 +lat_0=41 +lon_0=-70.5 +x_0=60960.12192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Massachusetts Island"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",41.28333333333333],PARAMETER[""standard_parallel_2"",41.48333333333333],PARAMETER[""latitude_of_origin"",41],PARAMETER[""central_meridian"",-70.5],PARAMETER[""false_easting"",200000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26787""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26811,12111,"NAD Michigan / Michigan North","+proj=lcc +lat_1=45.48333333333333 +lat_2=47.08333333333334 +lat_0=44.78333333333333 +lon_0=-87 +x_0=609601.2192024384 +y_0=0 +a=6378450.047548896 +b=6356826.621488444 +units=us-ft +no_defs","PROJCS[""NAD Michigan / Michigan North"",GEOGCS[""NAD27 Michigan"",DATUM[""NAD_Michigan"",SPHEROID[""Clarke 1866 Michigan"",6378450.047548896,294.9786971646739,AUTHORITY[""EPSG"",""7009""]],AUTHORITY[""EPSG"",""6268""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4268""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",45.48333333333333],PARAMETER[""standard_parallel_2"",47.08333333333334],PARAMETER[""latitude_of_origin"",44.78333333333333],PARAMETER[""central_meridian"",-87],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26811""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26812,12112,"NAD Michigan / Michigan Central","+proj=lcc +lat_1=44.18333333333333 +lat_2=45.7 +lat_0=43.31666666666667 +lon_0=-84.33333333333333 +x_0=609601.2192024384 +y_0=0 +a=6378450.047548896 +b=6356826.621488444 +units=us-ft +no_defs","PROJCS[""NAD Michigan / Michigan Central"",GEOGCS[""NAD27 Michigan"",DATUM[""NAD_Michigan"",SPHEROID[""Clarke 1866 Michigan"",6378450.047548896,294.9786971646739,AUTHORITY[""EPSG"",""7009""]],AUTHORITY[""EPSG"",""6268""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4268""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",44.18333333333333],PARAMETER[""standard_parallel_2"",45.7],PARAMETER[""latitude_of_origin"",43.31666666666667],PARAMETER[""central_meridian"",-84.33333333333333],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26812""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26813,12113,"NAD Michigan / Michigan South","+proj=lcc +lat_1=42.1 +lat_2=43.66666666666666 +lat_0=41.5 +lon_0=-84.33333333333333 +x_0=609601.2192024384 +y_0=0 +a=6378450.047548896 +b=6356826.621488444 +units=us-ft +no_defs","PROJCS[""NAD Michigan / Michigan South"",GEOGCS[""NAD27 Michigan"",DATUM[""NAD_Michigan"",SPHEROID[""Clarke 1866 Michigan"",6378450.047548896,294.9786971646739,AUTHORITY[""EPSG"",""7009""]],AUTHORITY[""EPSG"",""6268""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4268""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",42.1],PARAMETER[""standard_parallel_2"",43.66666666666666],PARAMETER[""latitude_of_origin"",41.5],PARAMETER[""central_meridian"",-84.33333333333333],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26813""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26791,12201,"NAD27 / Minnesota North","+proj=lcc +lat_1=47.03333333333333 +lat_2=48.63333333333333 +lat_0=46.5 +lon_0=-93.09999999999999 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Minnesota North"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",47.03333333333333],PARAMETER[""standard_parallel_2"",48.63333333333333],PARAMETER[""latitude_of_origin"",46.5],PARAMETER[""central_meridian"",-93.1],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26791""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26792,12202,"NAD27 / Minnesota Central","+proj=lcc +lat_1=45.61666666666667 +lat_2=47.05 +lat_0=45 +lon_0=-94.25 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Minnesota Central"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",45.61666666666667],PARAMETER[""standard_parallel_2"",47.05],PARAMETER[""latitude_of_origin"",45],PARAMETER[""central_meridian"",-94.25],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26792""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26793,12203,"NAD27 / Minnesota South","+proj=lcc +lat_1=43.78333333333333 +lat_2=45.21666666666667 +lat_0=43 +lon_0=-94 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Minnesota South"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43.78333333333333],PARAMETER[""standard_parallel_2"",45.21666666666667],PARAMETER[""latitude_of_origin"",43],PARAMETER[""central_meridian"",-94],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26793""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26794,12301,"NAD27 / Mississippi East","+proj=tmerc +lat_0=29.66666666666667 +lon_0=-88.83333333333333 +k=0.99996 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Mississippi East"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",29.66666666666667],PARAMETER[""central_meridian"",-88.83333333333333],PARAMETER[""scale_factor"",0.99996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26794""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26795,12302,"NAD27 / Mississippi West","+proj=tmerc +lat_0=30.5 +lon_0=-90.33333333333333 +k=0.999941177 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Mississippi West"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",30.5],PARAMETER[""central_meridian"",-90.33333333333333],PARAMETER[""scale_factor"",0.999941177],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26795""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26796,12401,"NAD27 / Missouri East","+proj=tmerc +lat_0=35.83333333333334 +lon_0=-90.5 +k=0.999933333 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Missouri East"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",35.83333333333334],PARAMETER[""central_meridian"",-90.5],PARAMETER[""scale_factor"",0.999933333],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26796""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26797,12402,"NAD27 / Missouri Central","+proj=tmerc +lat_0=35.83333333333334 +lon_0=-92.5 +k=0.999933333 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Missouri Central"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",35.83333333333334],PARAMETER[""central_meridian"",-92.5],PARAMETER[""scale_factor"",0.999933333],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26797""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26798,12403,"NAD27 / Missouri West","+proj=tmerc +lat_0=36.16666666666666 +lon_0=-94.5 +k=0.999941177 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Missouri West"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",36.16666666666666],PARAMETER[""central_meridian"",-94.5],PARAMETER[""scale_factor"",0.999941177],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26798""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32001,12501,"NAD27 / Montana North","+proj=lcc +lat_1=48.71666666666667 +lat_2=47.85 +lat_0=47 +lon_0=-109.5 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Montana North"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",48.71666666666667],PARAMETER[""standard_parallel_2"",47.85],PARAMETER[""latitude_of_origin"",47],PARAMETER[""central_meridian"",-109.5],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32001""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32002,12502,"NAD27 / Montana Central","+proj=lcc +lat_1=47.88333333333333 +lat_2=46.45 +lat_0=45.83333333333334 +lon_0=-109.5 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Montana Central"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",47.88333333333333],PARAMETER[""standard_parallel_2"",46.45],PARAMETER[""latitude_of_origin"",45.83333333333334],PARAMETER[""central_meridian"",-109.5],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32002""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32003,12503,"NAD27 / Montana South","+proj=lcc +lat_1=46.4 +lat_2=44.86666666666667 +lat_0=44 +lon_0=-109.5 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Montana South"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",46.4],PARAMETER[""standard_parallel_2"",44.86666666666667],PARAMETER[""latitude_of_origin"",44],PARAMETER[""central_meridian"",-109.5],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32003""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32005,12601,"NAD27 / Nebraska North","+proj=lcc +lat_1=41.85 +lat_2=42.81666666666667 +lat_0=41.33333333333334 +lon_0=-100 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Nebraska North"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",41.85],PARAMETER[""standard_parallel_2"",42.81666666666667],PARAMETER[""latitude_of_origin"",41.33333333333334],PARAMETER[""central_meridian"",-100],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32005""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32006,12602,"NAD27 / Nebraska South","+proj=lcc +lat_1=40.28333333333333 +lat_2=41.71666666666667 +lat_0=39.66666666666666 +lon_0=-99.5 +x_0=609601.2192024384 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Nebraska South"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",40.28333333333333],PARAMETER[""standard_parallel_2"",41.71666666666667],PARAMETER[""latitude_of_origin"",39.66666666666666],PARAMETER[""central_meridian"",-99.5],PARAMETER[""false_easting"",2000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32006""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32007,12701,"NAD27 / Nevada East","+proj=tmerc +lat_0=34.75 +lon_0=-115.5833333333333 +k=0.9999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Nevada East"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",34.75],PARAMETER[""central_meridian"",-115.5833333333333],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32007""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32008,12702,"NAD27 / Nevada Central","+proj=tmerc +lat_0=34.75 +lon_0=-116.6666666666667 +k=0.9999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Nevada Central"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",34.75],PARAMETER[""central_meridian"",-116.6666666666667],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32008""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32009,12703,"NAD27 / Nevada West","+proj=tmerc +lat_0=34.75 +lon_0=-118.5833333333333 +k=0.9999 +x_0=152400.3048006096 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=us-ft +no_defs","PROJCS[""NAD27 / Nevada West"",GEOGCS[""NAD27"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""6267""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4267""]],UNIT[""US survey foot"",0.3048006096012192,AUTHORITY[""EPSG"",""9003""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",34.75],PARAMETER[""central_meridian"",-118.5833333333333],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32009""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
