id,scrape_date,licenseno,status,licensetype,issuedate,exprdate,owner,premisesaddress,tract,business,mailaddress,geocode
2679,2013-01-28,450747,ACTIVE,41,2007-04-11,2013-03-31,"SOLARSCRIPTURA INC","8199 CLAIREMONT MESA BLVD, STE M, SAN DIEGO, CA  92111",0085.11,"DO RE MI HOUSE","",3710
2680,2013-01-28,519768,ACTIVE,57,2012-10-31,2013-09-30,"EXCALIBUR FINE CIGARS INC","8199 CLAIREMONT MESA BLVD, STE O, SAN DIEGO, CA  92111-1712",0085.11,"EXCALIBUR TABACCONIST #2","",3710
2681,2013-01-28,411200,ACTIVE,47,2004-08-18,2013-04-30,"BSK BULLPEN INC","8199 CLAIREMONT MESA BLVD, STE S2, SAN DIEGO, CA  92111",0085.11,"BULLPEN BAR & GRILL","",3710
2682,2013-01-28,409687,ACTIVE,47,2004-03-17,2013-02-28,"HACKLEY, LESLIE ANN","9330 CLAIREMONT MESA BLVD, STES C-F, SAN DIEGO, CA  92123",0085.11,"BOLL WEEVIL RESTAURANT 21","",3710
2683,2013-01-28,338550,ACTIVE,20,1998-01-14,2013-06-30,"MAROKI, LUAY JABRAIL","4395 CLEVELAND AVE, SAN DIEGO, CA  92103",0006.00,"AMERICAN FOOD","",3710
2684,2013-01-28,419174,ACTIVE,41,2004-11-29,2013-10-31,"ALADDIN HILLCREST LLC","1220 CLEVELAND AVE, STE M101, SAN DIEGO, CA  92103",0006.00,"ALADDIN RESTAURANT","",3710
2685,2013-01-28,215245,ACTIVE,20,1988-07-01,2013-06-30,"7 ELEVEN INC","3603 COLLEGE AVE, SAN DIEGO, CA  92115",0029.03,"7 ELEVEN 2121 19987","PO BOX 219088 DALLAS, TX  75221-9088",3710
2686,2013-01-28,258112,ACTIVE,41,1992-02-07,2012-12-31,"JOJOS CALIFORNIA FAMILY RESTAURANTS INC","3444 COLLEGE AVE, SAN DIEGO, CA  92115",0027.03,"JOJOS 879","2200 FARADAY AVE, STE 250 CARLSBAD, CA  92008-7234",3710
2687,2013-01-28,361631,ACTIVE,41,2000-03-10,2012-12-31,"RUBIOS RESTAURANTS INC","3406 COLLEGE AVE, SAN DIEGO, CA  92115",0027.03,"RUBIOS FRESH MEXICAN GRILL 102","1902 WRIGHT PL, STE 300 CARLSBAD, CA  92008-6583",3710
2688,2013-01-28,389493,ACTIVE,21,2002-10-29,2013-09-30,"SOOD, INDU","5141 COLLEGE AVE, SAN DIEGO, CA  92115",0029.04,"7 ELEVEN 13633","",3710
2689,2013-01-28,392059,ACTIVE,41,2002-11-20,2013-10-31,"TRUJILLO, MARIA C DOMINGUEZ","5119 COLLEGE AVE, SAN DIEGO, CA  92115",0029.04,"TRUJILLOS TACO SHOP","",3710
2690,2013-01-28,411730,ACTIVE,21,2004-06-25,2013-05-31,"MATTI, ADNAN JARJIS","3607 COLLEGE AVE, SAN DIEGO, CA  92115",0029.03,"SKY LIQUOR","",3710
2691,2013-01-28,411754,ACTIVE,20,2004-09-08,2013-08-31,"TARGET CORPORATION","3424 COLLEGE AVE, SAN DIEGO, CA  92115",0027.03,"TARGET 1846","1000 NICOLLET MALL, TPN-0910 ATTN: KRISTEN RUUD, MINNEAPOLIS, MN  55403-2542",3710
2692,2013-01-28,425278,ACTIVE,20,2006-10-16,2013-09-30,"A & B FAMILY INVESTMENT INC","5111 COLLEGE AVE, SAN DIEGO, CA  92115",0029.04,"A & B FAMILY INVESTMENT","",3710
2693,2013-01-28,477526,SUREND,21,2009-06-22,2013-05-31,"GARFIELD BEACH CVS LLC","3450 COLLEGE AVE, SAN DIEGO, CA  92115",0027.03,"CVS PHARMACY STORE 9133","1 CVS DR, MAIL DROP 23062A WOONSOCKET, RI  02895-6146",3710
2694,2013-01-28,511030,ACTIVE,21,2011-10-25,2013-06-30,"WAL MART STORES INC","3412 COLLEGE AVE, SAN DIEGO, CA  92115-7134",0027.03,"WALMART STORE 2479","702 SW 8TH ST, DEPT 8916 ATTN MARIBEL LA CHANCE BENTONVILLE, AR  72716-0500",3710
2695,2013-01-28,526522,ACTIVE,41,2012-12-27,2013-11-30,"CEC ENTERTAINMENT INC","3414 COLLEGE AVE, SAN DIEGO, CA  92115-7134",0027.03,"CHUCK E CHEESES","4441 W AIRPORT FWY IRVING, TX  75062-5822",3710
2696,2013-01-28,266758,ACTIVE,20,1992-04-13,2013-06-30,"PNS STORES INC","3450 COLLEGE AVE 392, SAN DIEGO, CA  92115",0027.03,"BIG LOTS 4445","300 PHILLIPI RD, ATTN TAX DEPT COLUMBUS, OH  43228-5311",3710
2697,2013-01-28,489365,ACTIVE,41,2010-07-24,2013-06-30,"PARISU INTERNATIONAL INC","5157 COLLEGE AVE, STE A, SAN DIEGO, CA  92115-2442",0029.04,"BANGKOK POCO THE RESTAURANT","6755 MIRA MESA BLVD, #109 SAN DIEGO, CA  92121-6306",3710
2698,2013-01-28,482504,REVPEN,41,2009-11-09,2012-10-31,"CALIFORNIA KEBAB LLC","5157 COLLEGE AVE, STE B, SAN DIEGO, CA  92115-2442",0029.04,"CALIFORNIA KEBAB","",3710
2699,2013-01-28,454323,ACTIVE,41,2007-12-28,2013-11-30,"ABARCA, IVAN VALENCIA","5157 COLLEGE AVE, STE C, SAN DIEGO, CA  92115-2413",0029.04,"LA CASITA MEXICAN GRILL AND SEAFOOD","",3710
2700,2013-01-28,519598,ACTIVE,41,2012-04-11,2012-12-31,"STATE ST GRILL 1 INC","5131 COLLEGE AVE, STE F, SAN DIEGO, CA  92115-2439",0029.04,"STATE ST GRILL SDSU INC","",3710
2701,2013-01-28,361127,ACTIVE,21,2000-01-21,2013-06-30,"SAMS WEST INC","6336 COLLEGE GROVE WY, SAN DIEGO, CA  92115",0027.11,"SAMS CLUB 6235","702 SW 8TH ST, DEPT 8916 ATTN MARIBEL LA CHANCE BENTONVILLE, AR  72716-0500",3710
2702,2013-01-28,301807,ACTIVE,75,1995-01-26,2013-08-31,"ASSOCIATED MICROBREWERIES LTD L-PSHIP","1157 COLUMBIA ST, SAN DIEGO, CA  92101",0054.00,"KARL STRAUSS OLD COLUMBIA BREWERY & GRILL","5985 SANTA FE ST SAN DIEGO, CA  92109",3710
2703,2013-01-28,517330,ACTIVE,41,2012-06-18,2013-05-31,"SYNERGY REAL ESTATE ADVISORS INC","1050 COLUMBIA ST, SAN DIEGO, CA  92101",0054.00,"VIA SPRESSO","",3710
2704,2013-01-28,464778,ACTIVE,47,2008-07-25,2013-06-30,"1835 COLUMBIA STREET L-PSHIP","1835 COLUMBIA ST, SAN DIEGO, CA  92101-2505",0058.00,"GLASS DOOR THE","",3710
2705,2013-01-28,512183,ACTIVE,20,2011-08-25,2013-07-31,"AQUATIC WAREHOUSE INCORPORATED","5466 COMPLEX ST, #204, SAN DIEGO, CA  92123",0085.11,"WINE FACTOR","",3710
2706,2013-01-28,478822,ACTIVE,20,2009-08-18,2013-07-31,"TOMA, AHLAM","2145 COMSTOCK ST, SAN DIEGO, CA  92111-6624",0088.00,"COMSTOCK MARKET","",3710
2707,2013-01-28,479931,ACTIVE,41,2010-09-03,2013-08-31,"2540 BISTRO & BAKE HOUSE","2540 CONGRESS ST, SAN DIEGO, CA  92110-2822",0065.00,"2540 BISTRO & BAKE HOUSE","",3710
2708,2013-01-28,500996,ACTIVE,47,2010-10-28,2013-09-30,"LEE, ANGELA EILEEN","2543 CONGRESS ST, SAN DIEGO, CA  92110-2869",0065.00,"OLD TOWN MINING COMPANY","",3710
2709,2013-01-28,504468,ACTIVE,47,2011-10-10,2013-09-30,"PIZZA BELLA INC","2707 CONGRESS ST, STE 1P, SAN DIEGO, CA  92110-2764",0065.00,"PIZZA BELLA","",3710
2710,2013-01-28,442678,ACTIVE,42,2006-10-12,2013-09-30,"QUESTLINE COMMUNICATION INC","2539 CONGRESS ST, STE A, SAN DIEGO, CA  92110-2862",0065.00,"WINE CABANA IN OLD TOWN","",3710
2711,2013-01-28,413932,ACTIVE,47,2004-07-06,2013-06-30,"BROWNSICILIANO, BILLIE ANNE","1424 CONTINENTAL ST, BLDG 2002, SAN DIEGO, CA  92154",0100.14,"LANDING STRIP CAFE & LOUNGE THE","990 CORTE MARIA AVE CHULA VISTA, CA  91911",3710
2712,2013-01-28,470321,ACTIVE,41,2009-01-13,2012-12-31,"YU MA INC","7250 CONVOY CT, STE B, SAN DIEGO, CA  92111-1027",0085.11,"MR DUMPLING RESTAURANT","",3710
2713,2013-01-28,277035,ACTIVE,41,1992-11-30,2013-05-31,"MA, PHUONG HOANG","4170 CONVOY ST, SAN DIEGO, CA  92111",0085.11,"","",3710
2714,2013-01-28,349114,ACTIVE,21,1999-01-19,2013-12-31,"ALKATIB, ADIL","4383 CONVOY ST, SAN DIEGO, CA  92111",0085.11,"CONVOY LIQUOR","",3710
2715,2013-01-28,373497,ACTIVE,21,2001-03-12,2013-02-28,"ATTISHA, KARIM HABI","4919 CONVOY ST, SAN DIEGO, CA  92111",0085.11,"MESA LIQUOR & WINE CO","",3710
2716,2013-01-28,379659,ACTIVE,20,2002-03-15,2013-06-30,"7 ELEVEN INC","4080 CONVOY ST, SAN DIEGO, CA  92111",0085.11,"7 ELEVEN 2121 33100","PO BOX 219088 DALLAS, TX  75221-9088",3710
2717,2013-01-28,398584,ACTIVE,41,2003-03-26,2013-11-30,"KOTANI, KOJI","4212 CONVOY ST, SAN DIEGO, CA  92111",0085.11,"SUSHI DOKORO SHIRAHAMA","",3710
2718,2013-01-28,409645,ACTIVE,21,2004-03-02,2013-10-31,"FIRST KOREAN MARLET LLC","4625 CONVOY ST, SAN DIEGO, CA  92111",0085.11,"FIRST KOREAN MARKET","",3710
2719,2013-01-28,410260,ACTIVE,41,2004-04-26,2013-03-31,"NGUYEN, LIEU T","4225 CONVOY ST, SAN DIEGO, CA  92111",0085.11,"THAI HOUSE CUISINE","",3710
2720,2013-01-28,433777,ACTIVE,41,2006-03-22,2013-02-28,"CHUNG, SANG HA","4229 CONVOY ST, SAN DIEGO, CA  92111",0085.11,"CONVOY TOFU HOUSE","",3710
2721,2013-01-28,522024,ACTIVE,41,2012-09-05,2013-08-31,"MELVILLE FISH INC","4805 CONVOY ST, SAN DIEGO, CA  92111",0085.11,"MOBY DICK FISH MARKET & GRILL","",3710
2722,2013-01-28,527487,ACTIVE,48,2012-12-21,2013-11-30,"LAST CALL BEVERAGES INC","4365 CONVOY ST, SAN DIEGO, CA  92111",0085.11,"BREAK ROOM THE","14980 AMSO ST POWAY, CA  92064-2638",3710
2723,2013-01-28,513486,ACTIVE,41,2011-11-02,2013-10-31,"JAKL ENTERTAINMENT INC","4887 CONVOY ST, SAN DIEGO, CA  92111-1610",0085.11,"O ZONE BILLIARD CAFE","",3710
2724,2013-01-28,504963,ACTIVE,41,2011-07-21,2013-06-30,"GENESIS SAN DIEGO 1 INC","4768 CONVOY ST, SAN DIEGO, CA  92111-1900",0085.11,"BBQ CHICKEN","",3710
2725,2013-01-28,448913,ACTIVE,41,2007-03-07,2013-02-28,"RIVERS, YONG SUN","4373 CONVOY ST, SAN DIEGO, CA  92111-3705",0085.11,"","",3710
2726,2013-01-28,450512,ACTIVE,41,2007-04-13,2013-03-31,"RA, KIYOUN","4367 CONVOY ST, SAN DIEGO, CA  92111-3705",0085.11,"WAL MI DO","",3710
2727,2013-01-28,523438,ACTIVE,41,2012-11-14,2013-10-31,"CHEF CHIN RESTAURANT GROUP INC","4433 CONVOY ST, SAN DIEGO, CA  92111-3736",0085.11,"CHEF CHIN","4855 HAIGHT TER, UNIT 39 SAN DIEGO, CA  92123",3710
2728,2013-01-28,509369,ACTIVE,41,2011-03-30,2013-11-30,"LIAO, XIN WEI","3860 CONVOY ST , STES 104 & 105, SAN DIEGO, CA  92111-3748",0085.11,"SPICY HOUSE","3860 CONVOY ST, STE 105 SAN DIEGO, CA  92111-3748",3710
2729,2013-01-28,399554,ACTIVE,41,2003-06-23,2013-05-31,"TEA AND WINE INC","4698 CONVOY ST C101, SAN DIEGO, CA  92111",0085.11,"CHINA MAX SEAFOOD RESTAURANT","",3710
2730,2013-01-28,486566,ACTIVE,41,2010-04-20,2013-03-31,"USA YAKYUDORI INC","4898 CONVOY ST, # 101, SAN DIEGO, CA  92111-1633",0085.11,YAKYUDORI,"",3710
2731,2013-01-28,509007,ACTIVE,41,2011-05-11,2013-04-30,"THAI SAKURA INC","3860 CONVOY ST, # 102, SAN DIEGO, CA  92111-3748",0085.11,"KOON THAI KITCHEN","",3710
2732,2013-01-28,528561,ACTIVE,41,2012-12-20,2013-11-30,"PHAN, LEYNA THUY","3904 CONVOY ST, #117, SAN DIEGO, CA  92111",0085.11,"SHABU WORLD","",3710
2733,2013-01-28,388733,ACTIVE,41,2002-08-27,2013-07-31,"PARK, MI KYUNG","4646 CONVOY ST, 109 & 110, SAN DIEGO, CA  92111",0085.11,"WON ZO","",3710
2734,2013-01-28,352349,ACTIVE,41,1999-06-01,2013-05-31,"KURODASAN ENTERPRISES INC","3904 CONVOY ST, 121 & 122, SAN DIEGO, CA  92111",0085.11,SAKURA,"",3710
2735,2013-01-28,405659,ACTIVE,47,2003-11-10,2013-10-31,"SJS INVESTMENT INC","4620 CONVOY ST, D & E, SAN DIEGO, CA  92111",0085.11,"SAN DIEGO MIN SOK CHON","",3710
2736,2013-01-28,338505,ACTIVE,41,1998-04-17,2013-03-31,"WINGS N THINGS INC","3904 CONVOY ST, STE 100, SAN DIEGO, CA  92111-3747",0085.11,"WINGS N THINGS","",3710
2737,2013-01-28,311191,ACTIVE,47,1995-10-03,2013-09-30,"SEAFOOD 168 INC","3709 CONVOY ST, STE 101, SAN DIEGO, CA  92111",0085.11,"EMERALD CHINESE SEAFOOD RESTAURANT","3709 CONVOY ST, STE 300 SAN DIEGO, CA  92111",3710
2738,2013-01-28,463630,ACTIVE,41,2008-04-01,2013-03-31,"CHOPSTIX JAPANESE NOODLES INC","4633 CONVOY ST, STE 101, SAN DIEGO, CA  92111-2319",0085.11,CHOPSTIX,"",3710
2739,2013-01-28,404575,ACTIVE,41,2003-11-12,2013-10-31,"CHO, SUSAN","4647 CONVOY ST, STE 101A, SAN DIEGO, CA  92111",0085.11,"KOREAN EXPRESS","",3710
2740,2013-01-28,506595,ACTIVE,41,2011-01-13,2013-01-31,"CINDY AND SIMON INC","4647 CONVOY ST, STE 101B, SAN DIEGO, CA  92111",0085.11,"PHO CONVOY NOODLE HOUSE","",3710
2741,2013-01-28,506515,ACTIVE,41,2011-09-21,2013-08-31,"DCL FRIENDSHIP INC","4647 CONVOY ST, STE 101C, SAN DIEGO, CA  92111-2329",0085.11,DEDES,"12643 ROBISON BLVD, APT 117 POWAY, CA  92064-4427",3710
2742,2013-01-28,129374,ACTIVE,41,1983-03-14,2013-04-30,"IMPERIAL MANDARIN RESTAURANT INC","3904 CONVOY ST, STE 102, SAN DIEGO, CA  92111",0085.11,"IMPERIAL MANDARIN RESTAURANT","",3710
2743,2013-01-28,512982,ACTIVE,41,2012-02-15,2013-02-28,"GRACE LADY INC","4690 CONVOY ST, STE 104, SAN DIEGO, CA  92111-2317",0085.11,JEONGWON,"PO BOX 710531 SAN DIEGO, CA  92171",3710
2744,2013-01-28,513965,ACTIVE,41,2011-12-08,2013-11-30,"JE-JIREH CORP","4637 CONVOY ST, STE 104, SAN DIEGO, CA  92111-2320",0085.11,"NOZOMI NOODLES & TERIYAKI","",3710
2745,2013-01-28,519277,ACTIVE,41,2012-04-12,2013-03-31,"MAEDA, KAZUYA","3904 CONVOY ST, STE 105, SAN DIEGO, CA  92111",0085.11,SAKURAMEN,"",3710
2746,2013-01-28,446688,ACTIVE,41,2007-02-20,2013-01-31,"CHU, FUTING","3904 CONVOY ST, STE 106, SAN DIEGO, CA  92111-3747",0085.11,"TSURUHA SHI JAPANESE BBQ","",3710
2747,2013-01-28,454970,ACTIVE,41,2007-10-01,2013-09-30,"PHAN, KIM HUYNH","4646 CONVOY ST, STE 106A, SAN DIEGO, CA  92111-2315",0085.11,"CRAB HUT","",3710
2748,2013-01-28,472673,ACTIVE,41,2009-03-17,2013-02-28,"LE, TRAM THI","4646 CONVOY ST, STE 107, SAN DIEGO, CA  92111-2315",0085.11,"SHABU SHABU HOUSE","",3710
2749,2013-01-28,474411,ACTIVE,41,2009-08-26,2013-07-31,"SICHUAN GARDEN INC","4690 CONVOY ST, STE 107, SAN DIEGO, CA  92111-2317",0085.11,"SPICY CITY RESTAURANT","",3710
2750,2013-01-28,450957,ACTIVE,41,2007-04-09,2013-06-30,"DUONG, CHANH MINH","4633 CONVOY ST, STE 107, SAN DIEGO, CA  92111-2319",0085.11,"PHAT RESTAURANT","",3710
2751,2013-01-28,489690,ACTIVE,41,2010-10-29,2013-09-30,"NEARS INTERNATIONAL INC","3904 CONVOY ST, STE 108, SAN DIEGO, CA  92111-3747",0085.11,"YAKITORI KOUBOU","",3710
2752,2013-01-28,502433,ACTIVE,47,2010-10-26,2013-09-30,"JS VERSANTE INC","4690 CONVOY ST, STE 109, SAN DIEGO, CA  92111-2317",0085.11,"DOKDO SUSHI","",3710
2753,2013-01-28,397276,ACTIVE,20,2003-07-08,2013-07-31,"JINON CORPORATION","3860 CONVOY ST, STE 109, SAN DIEGO, CA  92111-3738",0085.11,"NIJIYA MARKET","2180 W 190TH ST TORRANCE, CA  90504-6103",3710
2754,2013-01-28,480568,ACTIVE,41,2009-10-22,2013-09-30,"ARROW FIELDS INC","3860 CONVOY ST, STE 110, SAN DIEGO, CA  92111-3748",0085.11,"WA DINING OKAN","5447 KEARNY VILLA RD, STE D SAN DIEGO, CA  92123-1132",3710
2755,2013-01-28,508452,ACTIVE,41,2011-05-20,2013-04-30,"TRAN, SON TUE","4690 CONVOY ST, STE 111, SAN DIEGO, CA  92111-2317",0085.11,"NAM AN","",3710
2756,2013-01-28,429771,ACTIVE,41,2005-10-18,2013-09-30,"L & N HOMETOWN INC","4688 CONVOY ST, STE 112, SAN DIEGO, CA  92111-2931",0085.11,"L & N HOMETOWN","13066 OLD WEST AVE SAN DIEGO, CA  92129",3710
2757,2013-01-28,373840,ACTIVE,48,2001-04-16,2013-03-31,"RAGING STAFF INC","4690 CONVOY ST, STE 113, SAN DIEGO, CA  92111",0085.11,"CLUB LEGEND","",3710
2758,2013-01-28,352090,ACTIVE,41,1999-05-20,2013-04-30,"KIM, JOON SOK","4646 CONVOY ST, STE 116, SAN DIEGO, CA  92111",0085.11,"TOFU HOUSE INC","",3710
2759,2013-01-28,500755,ACTIVE,41,2010-10-26,2013-09-30,"TRAN, HUY  DUC","3860 CONVOY ST, STE 116, SAN DIEGO, CA  92111-3748",0085.11,"MIGNON PHO AND GRILL VIETNAMESE RESTAURANT","6144 DOROTHY DR SAN DIEGO, CA  92105-2415",3710
2760,2013-01-28,482961,ACTIVE,41,2009-12-31,2013-11-30,"TEN CENTS ENTERPRISES INC","4646 CONVOY ST, STE 117, SAN DIEGO, CA  92111-2315",0085.11,OBRIENS,"",3710
2761,2013-01-28,500100,ACTIVE,41,2011-01-06,2013-12-31,"MANNA Y & K ONE INC","4428 CONVOY ST, STE 210, SAN DIEGO, CA  92111-3761",0085.11,"MANNA BBQ","",3710
2762,2013-01-28,489511,ACTIVE,41,2010-12-02,2013-11-30,"HARMONY SAGE INC","4425 CONVOY ST, STE 217, SAN DIEGO, CA  92111-3731",0085.11,"HALMOUNY KIMCHI & CATERING","",3710
2763,2013-01-28,489512,ACTIVE,41,2010-12-02,2013-11-30,"HARMONY SAGE INC","4425 CONVOY ST, STE 218, SAN DIEGO, CA  92111-3731",0085.11,"HALMOUNY BBQ & TOFU HOUSE","",3710
2764,2013-01-28,438627,ACTIVE,47,2009-07-14,2013-06-30,"KWON, EDWARD HYUKJUNG","4428 CONVOY ST, STE 290, SAN DIEGO, CA  92111-3761",0085.11,"MUSIC CAFE CHORUS","",3710
2765,2013-01-28,425285,ACTIVE,47,2005-06-10,2013-05-31,"ADVANCE BEYOND INC","4609 CONVOY ST, STE A, SAN DIEGO, CA  92111",0085.11,"JASMINE THE SEAFOOD RESTAURANT OF SAN DIEGO","",3710
2766,2013-01-28,463614,ACTIVE,41,2008-05-02,2013-04-30,"PARK, MYANG G","4681 CONVOY ST, STE A, SAN DIEGO, CA  92111-2330",0085.11,"CAFE VENTI","",3710
2767,2013-01-28,513011,ACTIVE,41,2011-10-11,2013-09-30,"YOON, MI JUNG","4620 CONVOY ST, STE A-C, SAN DIEGO, CA  92111-2328",0085.11,"KOREA BBQ HOUSE","",3710
2768,2013-01-28,428077,ACTIVE,41,2005-08-22,2013-07-31,"HANNA RESTAURANT INC","4681 CONVOY ST, STE B, SAN DIEGO, CA  92111",0085.11,"OLD VILLAGE","",3710
2769,2013-01-28,512593,ACTIVE,41,2011-10-04,2013-09-30,"LIANGS KITCHEN SAN DIEGO LLC","4681 CONVOY ST, STE C & D, SAN DIEGO, CA  92111-2330",0085.11,"LIANGS KITCHEN","",3710
2770,2013-01-28,516428,ACTIVE,47,2012-03-27,2013-02-28,"TRAN, LONG MINH","4344 CONVOY ST, STE F, SAN DIEGO, CA  92111",0085.11,"INTERNATIONAL SEAFOOD RESTAURANT","",3710
2771,2013-01-28,516342,ACTIVE,41,2012-05-11,2013-04-30,"NGUYEN, VIVIEN","4344 CONVOY ST, STE G, SAN DIEGO, CA  92111",0085.11,"INTERNATIONAL CAFE & GRILL","",3710
2772,2013-01-28,429435,ACTIVE,41,2005-10-12,2013-12-31,"EBISU ENTERPRISE INC","4681 CONVOY ST, STE I, SAN DIEGO, CA  92111",0085.11,"JAPANESE RESTAURANT TAJIMA","4411 MERCURY ST, STE 111 SAN DIEGO, CA  92111",3710
2773,2013-01-28,471615,ACTIVE,41,2008-12-11,2013-11-30,"NEW SEOUL BBQ INC","4344 CONVOY ST, STE I, SAN DIEGO, CA  92111-3737",0085.11,"NEW SEOUL BBQ RESTAURANT","",3710
2774,2013-01-28,342896,ACTIVE,47,1998-07-07,2013-07-31,"ICHI INC","4344 CONVOY ST, STE Q, SAN DIEGO, CA  92111",0085.11,"ICHIRO HAPPY RESTAURANT","",3710
2775,2013-01-28,389047,ACTIVE,47,2002-08-13,2013-02-28,"CONVOY TOFU HOUSE INC","4647 CONVOY ST, STES 104 & 105, SAN DIEGO, CA  92111",0085.11,"MAPO JUMULUCK RESTAURANT","",3710
2776,2013-01-28,318063,ACTIVE,47,1996-06-11,2013-05-31,"CHU, SANDY","4690 CONVOY ST, STES 105 & 106, SAN DIEGO, CA  92111",0085.11,"SAN TONG PALACE","",3710
2777,2013-01-28,521861,ACTIVE,41,2012-07-17,2013-06-30,"MN Y&K; TWO INC","4428 CONVOY ST, STES 320 & 330, SAN DIEGO, CA  92111",0085.11,"VIBE ASIAN FUSION","4428 CONVOY ST, STE 210 SAN DIEGO, CA  92111-3761",3710
2778,2013-01-28,318399,ACTIVE,20,1996-04-29,2013-03-31,"52 & CONVOY CORP","7740 COPLEY PARK PL, SAN DIEGO, CA  92111",0085.11,"52 & CONVOY","2550 FIFTH AVE, STE 629 SAN DIEGO, CA  92103",3710
2779,2013-01-28,223623,ACTIVE,20,1989-03-06,2013-03-31,"ABRAHIM & SONS OIL ENTERPRISES","2485 CORONADO AVE, SAN DIEGO, CA  92154",0101.06,"CORONADO SHELL","",3710
2780,2013-01-28,378881,ACTIVE,20,2001-11-01,2013-10-31,"CHEVRON STATIONS INC","2432 CORONADO AVE, SAN DIEGO, CA  92154",0101.07,CHEVRON,"PO BOX 2292, BUSINESS LICENSE & PERMIT BREA, CA  92822-2292",3710
2781,2013-01-28,440693,ACTIVE,21,2006-08-23,2013-06-30,"NEW ALBERTSONS INC","1860 CORONADO AVE, SAN DIEGO, CA  92154",0101.03,"ALBERTSONS 6755","PO BOX 20 BOISE, ID  83726-0020",3710
2782,2013-01-28,45621,ACTIVE,21,1994-01-01,2013-06-30,"THRIFTY PAYLESS INC","1854 CORONADO AVE, SAN DIEGO, CA  92154",0101.03,"RITE AID STORE 5668","2600 CAPITOL AVE, STE 300 SACRAMENTO, CA  95816-5930",3710
2783,2013-01-28,500677,ACTIVE,20,2010-08-30,2013-07-31,"F S A G INC","2290 CORONADO AVE, SAN DIEGO, CA  92154",0101.10,VALERO,"7788 UNIVERSITY AVE LA MESA, CA  91942",3710
2784,2013-01-28,453447,ACTIVE,41,2007-07-11,2013-06-30,"RAMIREZ, MARCOS","2989 CORONADO AVE, SAN DIEGO, CA  92154-2149",0101.06,"SAN MARCOS RESTAURANT","",3710
2785,2013-01-28,464637,ACTIVE,21,2008-04-08,2013-03-31,"NORTHGATE GONZALEZ LLC","2909 CORONADO AVE, SAN DIEGO, CA  92154-2150",0101.06,"NORTHGATE SUPERMARKET 26","1201 N MAGNOLIA AVE ANAHEIM, CA  92801-2609",3710
2786,2013-01-28,410967,ACTIVE,41,2004-05-24,2013-04-30,"BAJA OYSTER BAR CORP","1912 CORONADO AVE, STE 105, SAN DIEGO, CA  92154",0101.10,"BAJA OYSTER BAR","",3710
2787,2013-01-28,357487,ACTIVE,20,1999-09-20,2013-06-30,"7 ELEVEN INC","2509 CORONADO AVE, STE A, SAN DIEGO, CA  92154",0101.06,"7 ELEVEN 2131 29370","PO BOX 219088 DALLAS, TX  75221-9088",3710
2788,2013-01-28,233855,ACTIVE,41,1989-07-24,2013-05-31,"IBARRA, FRANCISCO RUBEN","2511 CORONADO AVE, STE E, SAN DIEGO, CA  92154",0101.06,"DOS PANCHOS","",3710
2789,2013-01-28,359554,ACTIVE,47,2000-04-27,2013-03-31,"CC LA JOLLA LLC","8515 COSTA VERDE BLVD 21ST FL, 21ST FL, SAN DIEGO, CA  92122",0083.41,"VI AT LA JOLLA VILLAGE","71 S WACKER DR, STE 900 CHICAGO, IL  60606",3710
2790,2013-01-28,181721,ACTIVE,41,1986-01-14,2013-01-31,"TOBEY, GARY C","GOLF COURSE DR GOLF COURSE, SAN DIEGO, CA  92102",0041.00,"19TH HOLE","PO BOX 1314 JAMUL, CA  91935",3710
2791,2013-01-28,462234,ACTIVE,41,2008-01-24,2013-12-31,"EXTREME LIMJOCO, LLC","10550 CRAFTMANS WAY, STE 8G, SAN DIEGO, CA  92127-3507",0170.32,"DEL MAR PIZZA CO","2260 TIGEREYE PL CARLSBAD, CA  92009-1707",3700
2792,2013-01-28,431227,ACTIVE,47,2008-09-02,2013-08-31,"BRIGANTINE II L-PSHIP THE","10514 CRAFTSMAN WAY, SAN DIEGO, CA  92127",0170.30,"MIGUELS COCINA","7889 OSTROW ST SAN DIEGO, CA  92111-3602",3710
2793,2013-01-28,445099,ACTIVE,47,2007-04-03,2013-03-31,"CAPRI NORTH LLC","10436 CRAFTSMAN WAY, STE 120, SAN DIEGO, CA  92127-3504",0170.32,"CAPRI BLU","",3700
2794,2013-01-28,430041,ACTIVE,41,2006-12-20,2013-11-30,"PEI WEI ASIAN DINER INC","10562 CRAFTSMAN WAY, STE 190, SAN DIEGO, CA  92127-3508",0170.30,"PEI WEI ASIAN DINER","7676 PINNACLE PEAK RD, ATTN LEGAL DEPT SCOTTSDALE, AZ  85255",3710
2795,2013-01-28,506764,ACTIVE,41,2011-03-25,2013-02-28,"WREATH BEVERAGE LLC","10562 CRAFTSMAN WAY, STE 192, SAN DIEGO, CA  92127-3508",0170.32,"DAPHNES GREEK CAFE","1350 AVENUE OF THE AMERICAS , 9TH FL NEW YORK, NY  10019-4702",3700
2796,2013-01-28,443483,ACTIVE,41,2007-01-10,2013-12-31,"LAMKONE RESTAURANTS INC","10436 CRAFTSMAN WAY, STE 6C, SAN DIEGO, CA  92127-3504",0170.32,"WAHOOS FISH TACO","2855 PULLMAN ST SANTA ANA, CA  92705-5713",3700
