address,city,state,zip
"200 Woodland Park ","SAN MARCOS",CA,92069
"500 Burton Court ",CARLSBAD,CA,92011
"4500 La Canada Road ",FALLBROOK,CA,92028
"11200 Sirias Road ","SAN DIEGO",CA,92126
"4300 Mission Bay Drive ","COUNTY UNINCORPORATED",CA,""
"1500 San Pablo Drive ","SAN MARCOS",CA,92069
"9500 Saint Andrews Drive ","COUNTY UNINCORPORATED",CA,""
"1600 Woodville Avenue ","CHULA VISTA",CA,91913
"10900 Spicewood Court ","SAN DIEGO",CA,92130
"0 San Miguel Drive ","CHULA VISTA",CA,91910
"11800 Wills Creek Road ","SAN DIEGO",CA,92131
"2500 Balboa ","SAN DIEGO",CA,""
"2000 Unknown Street ","SAN DIEGO",CA,""
"400 Deep Dell Road ","COUNTY UNINCORPORATED",CA,""
"3900 Faircross Place ","SAN DIEGO",CA,""
"400 Ribbon Beach Way ",OCEANSIDE,CA,92058
"17000 Cabela Drive ","SAN DIEGO",CA,""
"100 Pepper Tree Road ",BONITA,CA,91910
"4900 Friars Road ","SAN DIEGO",CA,92110
"4100 Los Padres Drive ",FALLBROOK,CA,92028
"3500 Purer Road ","",CA,92029
"3600 Mission Avenue ","SAN DIEGO",CA,92116
"200 Rock Crest ","COUNTY UNINCORPORATED",CA,""
"200 S El Camino Real ","COUNTY UNINCORPORATED",CA,""
"2000 Mckinnon Avenue ",ENCINITAS,CA,""
"2500 Hibiscus Avenue ",VISTA,CA,92081
"28400 Wimbelton Lane ","",CA,92026
"1000 Barona Road ",SANTEE,CA,92071
"8500 N Magnolia Avenue ","EL CAJON",CA,""
"8200 E County Drive ","EL CAJON",CA,92021
"1500 Puls Street ",OCEANSIDE,CA,92058
"12200 Eisenhower Court ",POWAY,CA,92064
"1500 Belmont Park Road ",OCEANSIDE,CA,92057
"1900 Townsend Place ","",CA,92019
"16800 Rambla De Las Flores ","RANCHO SANTA FE",CA,92067
"1500 Peterlynn Drive ","SAN DIEGO",CA,92154
"700 Avenida Abeja ","COUNTY UNINCORPORATED",CA,""
"14600 Otay Lakes Road ",JAMUL,CA,91935
"3900 Charles Street ","COUNTY UNINCORPORATED",CA,""
"1000 Erica Street ",ESCONDIDO,CA,92027
"1700 Of Pala Missio Road ",PALA,CA,""
"15800 Avnda Lamego ","SAN DIEGO",CA,92128
"700 S Harbison Avenue ","NATIONAL CITY",CA,91950
"6400 College Gove Drive ","SAN DIEGO",CA,""
"500 S Valencia Parkway ","SAN DIEGO",CA,92114
"8100 Hawkins Place ","SAN DIEGO",CA,""
"600 Flicker Street ","SAN DIEGO",CA,92114
"4700 Mayita Way ","SAN DIEGO",CA,92124
"1300 Via Monserate ","COUNTY UNINCORPORATED",CA,""
"1600 Plata Court ","LEMON GROVE",CA,91945
"7800 Mission Montana Place ","SAN DIEGO",CA,92120
"2300 Mangrum Place ",OCEANSIDE,CA,92056
"4100 Manchester Avenue ",ENCINITAS,CA,92024
"7600 Windy Ridge Road ","SAN DIEGO",CA,92126
"900 Caesar Chavez Parkway ","SAN DIEGO",CA,""
"7500 Agua Dulce Court ",CARLSBAD,CA,92009
"11000 Sunny Mesa Road ","SAN DIEGO",CA,92121
"13600 Calvados Place ","SAN DIEGO",CA,92128
"6400 Avnda Manana ","SAN DIEGO",CA,92037
"14000 Ridge Canyon Road ","VALLEY CENTER",CA,92082
"1100 Evilo Street ","EL CAJON",CA,""
"7600 Road To Singapore ","COUNTY UNINCORPORATED",CA,92127
"7900 Los Pinos Circle ",CARLSBAD,CA,92009
"1300 Sutter Butte ","CHULA VISTA",CA,""
"900 Calla Avenue ","COUNTY UNINCORPORATED",CA,91932
"6100 College Grove Drive ","COUNTY UNINCORPORATED",CA,""
"700 Stafford Place ","SAN DIEGO",CA,92106
"14500 Poway Mesa Drive ",POWAY,CA,92064
"23000 Tombill Road ",RAMONA,CA,92065
"2300 S Grade Road ",ALPINE,CA,91901
"300 Glorietta Boulevard ","SAN DIEGO",CA,""
"400 Tishmal Court ",OCEANSIDE,CA,""
"1700 Juniper Street ","COUNTY UNINCORPORATED",CA,""
"500 Balour Drive ",ENCINITAS,CA,92024
"3900 Willowside Lane ","SPRING VALLEY",CA,91977
"700 Poinsettia Lane ",CARLSBAD,CA,92011
"10000 Sage Hill Way ","",CA,92026
"9500 Paseo Montalban ","SAN DIEGO",CA,92129
"200 Palm Canyon Drive ",VISTA,CA,92083
"1200 Exposition Way ","SAN DIEGO",CA,""
"10500 Wateridge Circle ","SAN DIEGO",CA,92121
"5100 Mesquite Road ","SAN DIEGO",CA,92115
"1500 Rolling Hills Drive ",OCEANSIDE,CA,92056
"15800 Indian Valley Road ",JAMUL,CA,91935
"30300 State Route 78 ","COUNTY UNINCORPORATED",CA,""
"1300 San Rafael Drive ",OCEANSIDE,CA,92058
"3300 Conduit Road ","NATIONAL CITY",CA,91950
"1300 E 18 Th Street ","COUNTY UNINCORPORATED",CA,""
"11400 Port Rush Row ","SAN DIEGO",CA,92128
"1200 Bayside ","SAN DIEGO",CA,""
"4300 Via Tercero ",OCEANSIDE,CA,92056
"6300 Radio Drive ","SAN DIEGO",CA,92114
"9100 Molly Woods Avenue ","LA MESA",CA,""
"3000 W Mission Bay Drive ","SAN DIEGO",CA,""
"10000 Fieldthorn Street ","COUNTY UNINCORPORATED",CA,92127
"400 E Clark ",ESCONDIDO,CA,""
"3100 Torreon Drive ",ALPINE,CA,91901
"1000 Jennifer Circle ",VISTA,CA,92083
"2800 Arcola Avenue ","SAN DIEGO",CA,92117
"4600 Sierra Morena Avenue ",CARLSBAD,CA,92010
"9400 Regents Road ","SAN DIEGO",CA,92037
"28200 Stonington Way ","",CA,92026
"18200 Verano Drive ","SAN DIEGO",CA,92128
"13500 Lakeshore Drive ",LAKESIDE,CA,92040
"9800 Genesee Drive ","COUNTY UNINCORPORATED",CA,""
"10000 Allenwood Way ",SANTEE,CA,92071
"10900 Sunny Meadow Court ","SAN DIEGO",CA,92126
"1600 Tanbark Court ","CHULA VISTA",CA,91911
"3300 34 Th Street ","SAN DIEGO",CA,""
"400 Wykes Street ","CHULA VISTA",CA,91911
"2800 Jamul Heights Drive ","",CA,92019
"13500 Paseo Aldabra ","SAN DIEGO",CA,""
"100 Avenida Chapala ","SAN MARCOS",CA,92069
"3100 Hidden Oaks ",ESCONDIDO,CA,""
"9000 Memory Ln ","COUNTY UNINCORPORATED",CA,""
"2900 Mary Lane ","",CA,92025
"17800 Avnda Cordillera ","SAN DIEGO",CA,92128
"6600 Wandermere Court ","SAN DIEGO",CA,92120
"4900 Bancroft Drive ","LA MESA",CA,""
"1500 Tecalote Drive ",FALLBROOK,CA,92028
"3900 Sleeping Indian Road ",FALLBROOK,CA,92028
"2100 Oak Hill Drive ",ESCONDIDO,CA,92027
"1000 Park Center Drive ",VISTA,CA,92081
"13300 San Pasqual Road ","",CA,92025
"9800 Rocky Ridge Road ","COUNTY UNINCORPORATED",CA,92026
"2500 Hibiscus Avenue ",VISTA,CA,92084
"1100 Via Angelina ","SAN DIEGO",CA,92037
"1900 Crofton ",ESCONDIDO,CA,""
"12200 Rios Road ","SAN DIEGO",CA,92128
"2600 Pheasant Drive ","SAN DIEGO",CA,92123
"5100 Playa Catalina ","SAN DIEGO",CA,""
"3300 Kenora Drive ","SPRING VALLEY",CA,91977
"600 66 * ","SAN DIEGO",CA,""
"10800 Avnda De Los Lobos ","SAN DIEGO",CA,92127
"9600 Plimpton Road ","LA MESA",CA,91941
"1500 Shutter Court ","CHULA VISTA",CA,91915
"5400 Romega Court ",BONITA,CA,91902
"30000 Old Highway 395 ",ESCONDIDO,CA,92026
"12500 Creekview Drive ","SAN DIEGO",CA,92128
"3400 Wellesly Avenue ","SAN DIEGO",CA,92122
"5000 Linden Way ","LA MESA",CA,91941
"5200 Carroll Canyon Road ","SAN DIEGO",CA,92121
"6300 Mira Mesa Boulevard ","SAN DIEGO",CA,92121
"15400 Olde Highway ","",CA,""
"9300 Flinn Crest Street ","EL CAJON",CA,92021
"800 N Second ","EL CAJON",CA,92020
"8500 Cam Santa Fe ","SAN DIEGO",CA,92121
"400 N El Camino Real ",ENCINITAS,CA,""
"6900 W Lilac Road ","COUNTY UNINCORPORATED",CA,""
"2200 Mountain Lane ",RAMONA,CA,92065
"9300 Via Brittney ",LAKESIDE,CA,92040
"600 Morrow Road ",FALLBROOK,CA,92028
"3100 Massacchusetts Avenue ","LEMON GROVE",CA,""
"10400 Braverman Drive ",SANTEE,CA,92071
"1400 Gum Tree Lane ",FALLBROOK,CA,""
"11600 Johnson Lake Road ",LAKESIDE,CA,92040
"11900 Fuerte Vista Lane ","EL CAJON",CA,92020
"600 Grand Avenue ","SAN MARCOS",CA,92078
"2500 B Street ",JULIAN,CA,92036
"1000 Monterey Vista Way ",ENCINITAS,CA,92024
"1600 Avohill Drive ",BONSALL,CA,92003
"200 Spring Crk ","SAN MARCOS",CA,92069
"6600 51 St Street ","SAN DIEGO",CA,92120
"500 Main Street ","CHULA VISTA",CA,91911
"2600 Escondido Avenue ","SAN DIEGO",CA,92123
"300 Smilax Rd 4 ","SAN MARCOS",CA,92069
"14100 Old Highway 80 ","",CA,""
"600 Wala Drive ",OCEANSIDE,CA,92058
"1600 Placid Court ","COUNTY UNINCORPORATED",CA,""
"24500 Sherilton Valley Road ","COUNTY UNINCORPORATED",CA,""
"32100 Via Vera ",FALLBROOK,CA,92028
"400 Of Plymouth Avenue ",VISTA,CA,92083
"9100 Harmony Grove Road ","SAN MARCOS",CA,92069
"2300 Bernardo Avenue ",ESCONDIDO,CA,92029
"10700 Lisa Mdws ",SANTEE,CA,92071
"5300 East Palisades Road ","SAN DIEGO",CA,92116
"1100 Destree Road ",ESCONDIDO,CA,92027
"200 Cam Del Postigo ",ESCONDIDO,CA,92029
"1600 Beryl Street ","SAN DIEGO",CA,92109
"8400 Crlisle ","SAN DIEGO",CA,""
"100 Eaton Street ",OCEANSIDE,CA,92054
"1000 Bradley ","SAN DIEGO",CA,""
"12400 Old Pomerado Road ",POWAY,CA,92064
"5500 Surfrider Way ","SAN DIEGO",CA,92154
"12000 Mengibar Avenue ","SAN DIEGO",CA,""
"1600 Saddlehorn Drive ","SAN MARCOS",CA,92069
"2800 Paradise Ridge Court ","CHULA VISTA",CA,91915
"1400 W Puls Street ",OCEANSIDE,CA,92058
"8000 Shady Sands Road ","SAN DIEGO",CA,92119
"19500 Normandie Avenue ",NON-REGIONAL,CA,""
"28900 Laguna Trail ","PINE VALLEY",CA,91962
"4100 Nabal Drive ","LA MESA",CA,91941
"1100 Pierre Way ","",CA,92021
"3600 Mesa Drive ",OCEANSIDE,CA,92057
"3300 Glen Abbey Boulevard ",BONITA,CA,91910
"8000 Westbury Avenue ","SAN DIEGO",CA,92126
"1800 Watson Way ","",CA,92083
"1200 N Rancho Santa Fe Road ",ENCINITAS,CA,92009
"500 Lemay ","SAN DIEGO",CA,""
"1700 Horizon Heights Circle ","EL CAJON",CA,92019
"2900 Gunn Street ","SAN DIEGO",CA,92104
"3100 E 06 Th Street ","NATIONAL CITY",CA,91950
"13000 Kendella Place ","SAN DIEGO",CA,""
"30300 State Route 78 ","SANTA YSABEL",CA,92070
"2300 S Old Highway 395 ",FALLBROOK,CA,92028
"4000 Coronadobay Road ",CORONADO,CA,""
"3400 Quimby Street ","SAN DIEGO",CA,92106
"3400 Keats Street ","SAN DIEGO",CA,92106
"1800 Chase Avenue ","",CA,92020
"12100 Brickellia Street ","SAN DIEGO",CA,92129
"2300 Ridgeway Drive ","LINCOLN ACRES",CA,91947
"5500 Drover Drive ","SAN DIEGO",CA,92115
"1400 Macadamia Drive ",FALLBROOK,CA,92028
"900 Elketon Boulevard ","SPRING VALLEY",CA,""
"10900 Cte Playa Barcelona ","SAN DIEGO",CA,92124
"2600 Pasatiempo Glen ",ESCONDIDO,CA,92025
"700 S Magnolia ","EL CAJON",CA,92020
"400 Alta Road ","SAN DIEGO",CA,92158
"100 Elkwood Avenue ","IMPERIAL BEACH",CA,""
"800 Sr - 78 ",RAMONA,CA,92065
"6500 Windflower Drive ",CARLSBAD,CA,92011
"3000 Greenwich Street ",CARLSBAD,CA,92010
"700 Laguna ","EL CAJON",CA,92020
"1900 E Lincoln Avenue ",ESCONDIDO,CA,92027
"600 Thermal Avenue ","SAN DIEGO",CA,92154
"6500 Via Vis Canada ","RANCHO SANTA FE",CA,92067
"300 Mesa Avenue ","SAN DIEGO",CA,92173
"7100 Fairway Road ","SAN DIEGO",CA,92037
"6400 Torreyanna Circle ",CARLSBAD,CA,""
"2600 Shalimar Cove ","SAN DIEGO",CA,92014
"4700 Fleet ",CARLSBAD,CA,""
"4600 Spinnaker Bay Court ",OCEANSIDE,CA,92057
"9300 Los Coaches Road ","COUNTY UNINCORPORATED",CA,""
"3100 Skyline View Glen ",ESCONDIDO,CA,92027
"2000 Ginny Lane ",ESCONDIDO,CA,92025
"2400 Felicita Road ","",CA,92029
"13700 Del Poniente Road ",POWAY,CA,92064
"9600 El Grande Place ",LAKESIDE,CA,92040
"9500 Nicola Tesla Court ","SAN DIEGO",CA,""
"1200 Beardsley Street ","SAN DIEGO",CA,92113
"500 Melbourne Glen ",ESCONDIDO,CA,92026
"500 Bibler Court ","CHULA VISTA",CA,91911
"1600 Bacon Street ","SAN DIEGO",CA,""
"8300 Sunset Road ",LAKESIDE,CA,92040
"1500 Pine Heights Way ","SAN MARCOS",CA,92069
"3800 Palm Drive ","COUNTY UNINCORPORATED",CA,""
"4900 Camto Vista Lujo ","SAN DIEGO",CA,92130
"5800 Camto Empresa ","SAN DIEGO",CA,92037
"30700 Mesa Crest Road ","VALLEY CENTER",CA,92082
"300 Robb Roy Place ","SAN DIEGO",CA,""
"700 Stone Post Way ",FALLBROOK,CA,92028
"800 Julie Court ","SAN MARCOS",CA,92069
"4100 East Canterbury Drive ","SAN DIEGO",CA,92116
"10100 Buena Vista ","SAN DIEGO",CA,""
"800 Nordahl Road ","SAN MARCOS",CA,92078
"39700 Bonaire Way ",NON-REGIONAL,CA,""
"15000 Oakvale Road ",ESCONDIDO,CA,""
"1200 State Route 78 ",RAMONA,CA,92065
"7000 Peacock ","SAN DIEGO",CA,""
"9300 Single Oak Drive ",LAKESIDE,CA,92040
"3800 S ",CARLSBAD,CA,""
"3200 College Avenue ","SAN DIEGO",CA,""
"0 Woods Valley Golf Course 14616 Woods Valley Road ","VALLEY CENTER",CA,92082
"0 Acacia Lane ",ESCONDIDO,CA,92025
"4700 Castle Avenue ","SAN DIEGO",CA,92105
"2200 Ramona Street ",RAMONA,CA,92065
"2000 Berry Street ","LEMON GROVE",CA,91945
"1100 Herschel Avenue ","SAN DIEGO",CA,""
"7500 Bronte Place ","SAN DIEGO",CA,92114
"2800 Pioneer Way ",JAMUL,CA,91935
"24800 Potrero Valley Road ","",CA,91963
"6400 Wandermere Drive ","SAN DIEGO",CA,92120
"4200 Yale Avenue ","LA MESA",CA,""
"2900 Sumac Road ",FALLBROOK,CA,92028
"9000 Erma Road ","SAN DIEGO",CA,""
"800 Soft Wind ",VISTA,CA,92081
"200 Ocean View Avenue ","DEL MAR",CA,92014
"13300 Red Cloud Lane ",POWAY,CA,92064
"2500 Dryden Road ","EL CAJON",CA,92020
"800 Michigan Street ",OCEANSIDE,CA,92054
"5000 Corinthia Way ",OCEANSIDE,CA,92056
"18800 Bernardo Trails Drive ","SAN DIEGO",CA,92128
"4100 Palisades Road ","SAN DIEGO",CA,92116
"3400 Via Viejas Oeste ",ALPINE,CA,91901
"7400 Cadencia Street ",CARLSBAD,CA,92009
"100 Town Center Park ",SANTEE,CA,92071
"3600 Palomar Drive ",FALLBROOK,CA,92028
"18000 Sunset Point ","COUNTY UNINCORPORATED",CA,""
"800 Alta Loma Glen ",ESCONDIDO,CA,92026
"14200 Rios Cyn ","COUNTY UNINCORPORATED",CA,""
"1100 Bajada ","SAN DIEGO",CA,""
"10500 N Magnolia Avenue ",SANTEE,CA,92071
"10100 Avnda Magnifica ","SAN DIEGO",CA,92131
"2800 Cam Del Rio North ","SAN DIEGO",CA,92108
"10200 Del Rio Road ","SPRING VALLEY",CA,91978
"16200 Nacido Court ","SAN DIEGO",CA,92128
"10000 Pebble Creek Lane ","EL CAJON",CA,92021
"1700 Weld Avenue ","COUNTY UNINCORPORATED",CA,""
"10800 Creekbridge ","SAN DIEGO",CA,""
"800 Ranrido Drive ","",CA,92025
"5000 Lambert Lane ","SAN DIEGO",CA,""
"500 Patos Place ","CHULA VISTA",CA,91910
"200 Umber Court ","SAN DIEGO",CA,92114
"300 Vista Village Drive ",VISTA,CA,92081
"400 Eucalyptus Avenue ",VISTA,CA,92084
"2400 Heritage Road ","CHULA VISTA",CA,91913
"200 Amelia Court ",VISTA,CA,92084
"2000 Mangonel Drive ","BORREGO SPRINGS",CA,92004
"4600 Golden Haven Drive ","SAN DIEGO",CA,""
"1000 Old Mill Road ","SAN DIEGO",CA,""
"7800 Cinnabar Drive ","LA MESA",CA,91941
"3700 Fairway Drive ","SPRING VALLEY",CA,91977
"1600 69 Th Street ","LEMON GROVE",CA,91945
"1500 Maywood Court ","CHULA VISTA",CA,91913
"12600 State Route 67 ","COUNTY UNINCORPORATED",CA,""
"12100 Mtn Pass Road ","SAN DIEGO",CA,92128
"200 Patrick Drive ","EL CAJON",CA,92019
"400 Clarence Lane ","",CA,92029
"2200 Old Ranch Road ",ESCONDIDO,CA,92027
"1700 Bristol Court ","CHULA VISTA",CA,91913
"1400 Lantana Avenue ","CHULA VISTA",CA,91911
"2300 Pacific Beach Drive ","SAN DIEGO",CA,92109
"10200 Silva Road ","",CA,92021
"10000 Shadow Road ","",CA,91941
"2900 Cam Serbal ",CARLSBAD,CA,92009
"1500 Lily Avenue ","EL CAJON",CA,92021
"1000 Oreo Lane ","SAN DIEGO",CA,""
"500 Lynden Lane ",FALLBROOK,CA,92028
"10000 Lansford Lane ","SAN DIEGO",CA,""
"3800 Dawes ","SAN DIEGO",CA,""
"1100 N Broadway ","COUNTY UNINCORPORATED",CA,""
"300 Island Way ",OCEANSIDE,CA,92058
"13100 Morning Glory Drive ",LAKESIDE,CA,92040
"8500 Cherub Court ",SANTEE,CA,92071
"4300 Athens Street ","SAN DIEGO",CA,92115
"600 Sycamore Avenue ",VISTA,CA,92084
"2300 E 05 Th Street ","NATIONAL CITY",CA,91950
"10400 Valley Waters Drive ","SPRING VALLEY",CA,91978
"3300 28 Th Street ","SAN DIEGO",CA,92104
"6100 Cam De La Costa ","SAN DIEGO",CA,92037
"2500 Lowell Street ","SAN DIEGO",CA,""
"4300 Strandway ","SAN DIEGO",CA,""
"3800 Calavo Drive ","SPRING VALLEY",CA,91977
"1300 Tennis Club Drive ",ENCINITAS,CA,92024
"15500 Woods Valley Road ","VALLEY CENTER",CA,92082
"8500 E County Drive ","COUNTY UNINCORPORATED",CA,""
"4900 Martin Street ",OCEANSIDE,CA,92057
"2800 Roseann Avenue ",ESCONDIDO,CA,92027
"1200 Victor Avenue ","EL CAJON",CA,92021
"12700 Aspen Court ",POWAY,CA,92064
"4500 Glen Street ","LA MESA",CA,91941
"3700 Massachusetts Avenue ","LEMON GROVE",CA,91941
"4200 Echo Drive ","LA MESA",CA,""
"2300 Carpenter Road ",OCEANSIDE,CA,92058
"13700 La Tortola ","SAN DIEGO",CA,""
"800 Pico Place ",ESCONDIDO,CA,92026
"2500 Via Esparta ",CARLSBAD,CA,""
"4700 Edinburgh Drive ",CARLSBAD,CA,92010
"10000 Beck Drive ",SANTEE,CA,92071
"20900 State Rte 76 ","PAUMA VALLEY",CA,92061
"18500 W Boundary Tt ","COUNTY UNINCORPORATED",CA,""
"2100 Spray ","SAN DIEGO",CA,""
"400 Coco Palms Drive ",OCEANSIDE,CA,92058
"100 E Alvarado ",FALLBROOK,CA,92028
"1400 Rainbow Ridge Lane ",ENCINITAS,CA,92024
"4000 Balboa Arms ","SAN DIEGO",CA,""
"100 S Rancho Santa Fe Road ","SAN MARCOS",CA,92069
"3400 Dunes Place ",OCEANSIDE,CA,92054
"2100 Redwood Crst ","COUNTY UNINCORPORATED",CA,""
"4000 Harvey Street ","SAN DIEGO",CA,""
"1000 56 Th Street ","SAN DIEGO",CA,92114
"18300 West Bernardo Drive ","SAN DIEGO",CA,92127
"700 La Costa Avenue ",CARLSBAD,CA,92024
"1300 S 47 Th Street ","SAN DIEGO",CA,92113
"7700 Pendon Court ",CARLSBAD,CA,92009
"800 Eugenie Avenue ",ENCINITAS,CA,92024
"1200 Pequeno Place ",ESCONDIDO,CA,92027
"4300 Calavo Drive ","SPRING VALLEY",CA,91977
"13200 Cte Villanueva ","SAN DIEGO",CA,92129
"12000 Paseo Lucido ","SAN DIEGO",CA,92128
"1000 41 St Street ","SAN DIEGO",CA,92102
"0 Emdf ","COUNTY UNINCORPORATED",CA,92158
"500 8 Th Street ","IMPERIAL BEACH",CA,91932
"2600 Morena Boulevard ","SAN DIEGO",CA,92110
"13300 Tarascan Drive ",POWAY,CA,92064
"800 Calle Cima Bella ","CHULA VISTA",CA,91911
"4500 Palo Verde Terrace ","SAN DIEGO",CA,92115
"2000 Camto Circulo Sur ","SAN DIEGO",CA,92037
"22400 Pamo Valley Vw ",RAMONA,CA,""
"7500 Jennite Drive ","SAN DIEGO",CA,92119
"2700 51 St Street ","SAN DIEGO",CA,92105
"16200 Pinto Ridge Drive ","COUNTY UNINCORPORATED",CA,92127
"13700 Twin Peaks Road ",POWAY,CA,92064
"10700 Washington Boulevard ",CORONADO,CA,""
"700 04 Th Street ","",CA,92019
"4000 Mark Terrace ","SAN DIEGO",CA,92117
"4400 Mesa Drive ",OCEANSIDE,CA,92057
"5300 Don Miguel Drive ",CARLSBAD,CA,""
"200 Colina Terrace ",VISTA,CA,92084
"12600 Cijon Street ","SAN DIEGO",CA,92129
"3000 Wing Street ","SAN DIEGO",CA,92110
"4800 Ocana Place ","SAN DIEGO",CA,92124
"8100 Darryl Street ","LEMON GROVE",CA,91945
"5100 Fontaine Street ","SAN DIEGO",CA,92120
"700 Laguna Avenue ","EL CAJON",CA,92020
"900 Heritage Lane ",VISTA,CA,92081
"4600 Fairmount Avenue ","SAN DIEGO",CA,92115
"0 Ddf ","COUNTY UNINCORPORATED",CA,91901
"700 Steffy Road ",RAMONA,CA,92065
"6600 Cartwright Street ","SAN DIEGO",CA,92120
"13000 Mercado ","SAN DIEGO",CA,""
"3500 Glen Avenue ",CARLSBAD,CA,92010
"1100 Valencia Drive ","",CA,92025
"3300 Florida Drive ","SAN DIEGO",CA,92101
"300 El Mira ","EL CAJON",CA,""
"300 Elmira Street ","EL CAJON",CA,""
"1100 S Broadway ",ESCONDIDO,CA,92025
"3700 Lemon Grove Avenue ","LEMON GROVE",CA,91945
"2400 Montclair Street ","SAN DIEGO",CA,92104
"5900 Pacific Heights ","SAN DIEGO",CA,""
"25500 Black Canyon Road ","SANTA YSABEL",CA,92070
"100 Venture Street ","SAN MARCOS",CA,92078
"4900 Chianti ","SAN DIEGO",CA,""
"1400 Orion Court ","SAN DIEGO",CA,92126
"9700 Erwin Lane ",LAKESIDE,CA,92040
"2200 St Croix Court ","LEMON GROVE",CA,91945
"3100 Fair Acres Lane ","SPRING VALLEY",CA,91978
"2600 S Coast Highway ","COUNTY UNINCORPORATED",CA,""
"2300 Felicita Road ",ESCONDIDO,CA,92029
"4700 03 Rd Street ","LA MESA",CA,91941
"3000 Tennyson Street ","SAN DIEGO",CA,92106
"3500 Lomacitas Lane ",BONITA,CA,91902
"400 H ","SAN DIEGO",CA,""
"2900 Lawrence Street ","SAN DIEGO",CA,92106
"2700 Via Tulipan ",CARLSBAD,CA,92010
"1900 Huffstatler Street ",FALLBROOK,CA,92028
"1300 N 01 St Street ","EL CAJON",CA,""
"1600 Murray Avenue ","EL CAJON",CA,92020
"1700 N Santa Fe Avenue ",VISTA,CA,92084
"5400 Camto Borde ","SAN DIEGO",CA,92108
"900 Sailfish Place ",CARLSBAD,CA,92011
"0 Shirlee Lane ",OCEANSIDE,CA,92058
"1100 Pinehurst Drive ","COUNTY UNINCORPORATED",CA,""
"900 Orpheus Avenue ",ENCINITAS,CA,92024
"5400 El Cielito ","RANCHO SANTA FE",CA,92067
"0 Gbdf ","COUNTY UNINCORPORATED",CA,92153
"0 El Rancho Vis ","COUNTY UNINCORPORATED",CA,""
"3000 Marathon Drive ","SAN DIEGO",CA,92123
"15600 Boulder Mountain Road ",POWAY,CA,""
"10300 Caminito Gama ","SAN DIEGO",CA,""
"7400 Ballinger Avenue ","SAN DIEGO",CA,92119
"12000 Woodside Avenue ","COUNTY UNINCORPORATED",CA,92040
"3000 North Mission Bay Drive ","SAN DIEGO",CA,92109
"3700 Sierra Morena Avenue ",CARLSBAD,CA,92010
"2400 S Mission Road ",FALLBROOK,CA,92028
"4800 Algonquin Court ","SAN DIEGO",CA,92130
"2200 Mitscher ","SAN DIEGO",CA,""
"900 Mariner Street ",CARLSBAD,CA,92011
"2500 Singing Vista Way ","EL CAJON",CA,92021
"7100 Schhling ","SAN DIEGO",CA,""
"200 Sycamore Avenue ",VISTA,CA,92084
"2300 Bacon Street ","SAN DIEGO",CA,92107
"27700 Granite Ridge Road ","",CA,92026
"5000 Seashell Place ","SAN DIEGO",CA,92130
"1300 E Street ","NATIONAL CITY",CA,""
"100 N Pasadena Avenue ",FALLBROOK,CA,92028
"1100 Emory Street ","COUNTY UNINCORPORATED",CA,91932
"7000 Whitewater Street ",CARLSBAD,CA,92011
"1300 Tecolote Court ","NATIONAL CITY",CA,91950
"1900 Friendly Drive ",VISTA,CA,92084
"6600 Comstock Court ","SAN DIEGO",CA,92111
"25000 Viejas Boulevard ",DESCANSO,CA,91916
"2100 Monroe ",CARLSBAD,CA,""
"6400 Crampton Court ","SAN DIEGO",CA,""
"400 Playa Blanca ",ENCINITAS,CA,92024
"3300 S Granada Avenue ","SPRING VALLEY",CA,91977
"3000 Mary Lane ","",CA,92025
"4100 State Route 79 ",JULIAN,CA,92036
"6600 Cte Maria ",CARLSBAD,CA,92009
"1700 Elm Street ",RAMONA,CA,92065
"2900 Guajome Lake Road ","COUNTY UNINCORPORATED",CA,""
"2200 Delany Drive ","SAN DIEGO",CA,92173
"500 Citrus Avenue ",ESCONDIDO,CA,92027
"2000 Via Casa Alta ","SAN DIEGO",CA,92037
"2800 Village Pine ","SAN DIEGO",CA,""
"1300 Via Rancho Park ",ESCONDIDO,CA,92025
"1200 Wolfs Hill Road ","CHULA VISTA",CA,91913
"3100 Ocean Front Walk ","COUNTY UNINCORPORATED",CA,""
"9000 Cuyamaca Street ",SANTEE,CA,92071
"10900 Magna Lane ",LAKESIDE,CA,92040
"1500 Mt Tamalpais Avenue ","CHULA VISTA",CA,91913
"14800 Budwin Lane ",POWAY,CA,92064
"2000 Braidwood Street ","EL CAJON",CA,92020
"9100 Dillon Drive ","LA MESA",CA,91941
"2700 Barnson Place ","SAN DIEGO",CA,92103
"16300 Nyemil Pass ","VALLEY CENTER",CA,""
"1400 Lorraine Lane ","EL CAJON",CA,92019
"6800 Genesee Avenue ","SAN DIEGO",CA,92122
"600 N Cedros Avenue ","SOLANA BEACH",CA,92075
"4600 Baxter Court ","SAN DIEGO",CA,92117
"800 S 02 Nd Street ","",CA,92019
"6100 Del Mar Mesa Road ","SAN DIEGO",CA,92130
"1000 El Camino Real ",ENCINITAS,CA,""
"17300 4 S Ranch Park ","COUNTY UNINCORPORATED",CA,""
"1900 Lake Drive ",ENCINITAS,CA,92007
"2900 Avnda De Portugal ","SAN DIEGO",CA,92106
"17200 4 S Ranch Park ","SAN DIEGO",CA,92127
"1700 Village Run ",ENCINITAS,CA,""
"200 Village Run ",ENCINITAS,CA,""
"800 Strawberry Glen ",ESCONDIDO,CA,92025
"1400 Quest Road ",RAMONA,CA,92065
